GEOID,NAME,variable,estimate,moe,geometry
24033800409,Census Tract 8004.09; Prince George's County; Maryland,B19013_001,159028,47537,"list(list(c(-76.798887, -76.791935, -76.790473, -76.790356, -76.787911, -76.78386, -76.782063, -76.779926, -76.774564, -76.774314, -76.772853, -76.772291, -76.770646, -76.768927, -76.76662, -76.764637, -76.763292, -76.760924, -76.761109, -76.759741, -76.75893, -76.758731, -76.758299, -76.757276, -76.756855, -76.756436, -76.755997, -76.755536, -76.757114, -76.757911, -76.75857, -76.761136, -76.764972, -76.772187, -76.773514, -76.773523, -76.773562, -76.778344, -76.780824, -76.783005, -76.785268, -76.787129, 
-76.787486, -76.788064, -76.788796, -76.79021, -76.791127, -76.791316, -76.791575, -76.791959, -76.79438, -76.79701, -76.800051, -76.798887, 38.994492, 38.994974, 38.993815, 38.991589, 38.990292, 38.990824, 38.990687, 38.991124, 38.993245, 38.992652, 38.994724, 38.996209, 38.996687, 38.99689, 38.997495, 38.998463, 38.999196, 39.001605, 39.002725, 39.001216, 38.998087, 38.995756, 38.989371, 38.984586, 38.982582, 38.980674, 38.973124, 38.970876, 38.96987, 38.969598, 38.969485, 38.969909, 38.97061, 
38.971817, 38.972142, 38.972223, 38.972292, 38.973059, 38.97304, 38.972613, 38.971659, 38.973243, 38.973912, 38.975058, 38.975644, 38.977199, 38.980219, 38.980911, 38.981564, 38.982213, 38.98472, 38.988327, 38.994087, 38.994492)))"
24033805101,Census Tract 8051.01; Prince George's County; Maryland,B19013_001,69489,14802,"list(list(c(-76.980557, -76.979674, -76.974915, -76.970784, -76.970851, -76.97025, -76.969388, -76.966, -76.963458, -76.96227, -76.964924, -76.96649, -76.967415, -76.973832, -76.974475, -76.974201, -76.979285, -76.980234, -76.980557, 38.971202, 38.972163, 38.966999, 38.963333, 38.963261, 38.962716, 38.961567, 38.955741, 38.95613, 38.955892, 38.954382, 38.952503, 38.952554, 38.955457, 38.957112, 38.958635, 38.961994, 38.96327, 38.971202)))"
24033803608,Census Tract 8036.08; Prince George's County; Maryland,B19013_001,97813,22655,"list(list(c(-76.866037, -76.862932, -76.862136, -76.860236, -76.858448, -76.857463, -76.851884, -76.847044, -76.840277, -76.839171, -76.833156, -76.830665, -76.826545, -76.822387, -76.820478, -76.819533, -76.823213, -76.828585, -76.840454, -76.839418, -76.839075, -76.854056, -76.858502, -76.864894, -76.866037, 38.959659, 38.961531, 38.962305, 38.963361, 38.963642, 38.963711, 38.964233, 38.965343, 38.964884, 38.964772, 38.962667, 38.961653, 38.958854, 38.956543, 38.956313, 38.956378, 38.955946, 38.9559, 
38.949271, 38.948331, 38.947108, 38.945907, 38.945544, 38.956852, 38.959659)))"
24033800211,Census Tract 8002.11; Prince George's County; Maryland,B19013_001,86101,16145,"list(list(c(-76.848665, -76.848568, -76.848159, -76.847493, -76.847344, -76.846323, -76.84399, -76.843898, -76.839429, -76.832878, -76.832596, -76.832375, -76.834421, -76.834908, -76.832719, -76.836723, -76.838083, -76.837724, -76.83739, -76.835616, -76.833304, -76.831532, -76.835892, -76.838622, -76.838647, -76.839374, -76.839488, -76.840196, -76.84184, -76.843155, -76.844217, -76.846315, -76.846842, -76.847216, -76.847862, -76.848639, -76.848665, 39.077266, 39.078097, 39.08036, 39.084444, 39.085381, 
39.089195, 39.092815, 39.092936, 39.091152, 39.086364, 39.086068, 39.085766, 39.083463, 39.082871, 39.075943, 39.0736, 39.073586, 39.071802, 39.07015, 39.067919, 39.069378, 39.069162, 39.063296, 39.058768, 39.058711, 39.060181, 39.063888, 39.066588, 39.06895, 39.070084, 39.070739, 39.071967, 39.072375, 39.072754, 39.073663, 39.075718, 39.077266)))"
24033803403,Census Tract 8034.03; Prince George's County; Maryland,B19013_001,49774,25398,"list(list(c(-76.892085, -76.889107, -76.882868, -76.880133, -76.87908, -76.87445, -76.874343, -76.870547, -76.868701, -76.864734, -76.860154, -76.860193, -76.860485, -76.861248, -76.870003, -76.871915, -76.872624, -76.878816, -76.881062, -76.88477, -76.890142, -76.892085, 38.909581, 38.912313, 38.916443, 38.918544, 38.919574, 38.92613, 38.926279, 38.924517, 38.923521, 38.920819, 38.918241, 38.918113, 38.916078, 38.914649, 38.913137, 38.912783, 38.912703, 38.912808, 38.912829, 38.912784, 38.910098, 
38.909581)))"
24033800521,Census Tract 8005.21; Prince George's County; Maryland,B19013_001,128616,14027,"list(list(c(-76.804521, -76.801717, -76.800885, -76.801019, -76.800776, -76.800022, -76.799315, -76.797988, -76.795818, -76.79514, -76.794038, -76.793018, -76.792657, -76.790508, -76.788219, -76.782911, -76.781293, -76.758465, -76.75817, -76.758141, -76.758095, -76.757656, -76.757361, -76.7575, -76.758315, -76.759932, -76.759675, -76.763825, -76.76611, -76.768702, -76.770851, -76.771897, -76.780653, -76.781397, -76.784411, -76.786316, -76.795633, -76.79873, -76.798257, -76.800324, -76.802781, -76.802081, 
-76.80337, -76.802685, -76.803465, -76.802807, -76.804861, -76.804521, 38.893823, 38.895675, 38.896313, 38.896814, 38.89714, 38.897156, 38.897345, 38.897999, 38.898071, 38.898193, 38.899939, 38.900853, 38.900311, 38.900843, 38.900962, 38.900432, 38.900416, 38.901979, 38.901993, 38.901661, 38.901045, 38.894873, 38.891372, 38.890391, 38.887651, 38.88204, 38.875184, 38.87527, 38.875894, 38.877629, 38.877624, 38.877157, 38.87713, 38.876997, 38.873613, 38.874176, 38.874743, 38.875317, 38.879022, 38.879852, 
38.881713, 38.88232, 38.883301, 38.883873, 38.88746, 38.890912, 38.893143, 38.893823)))"
24033806714,Census Tract 8067.14; Prince George's County; Maryland,B19013_001,100171,24763,"list(list(c(-76.920104, -76.916548, -76.915891, -76.915498, -76.912891, -76.909014, -76.908718, -76.90859, -76.907922, -76.905779, -76.901694, -76.904478, -76.901307, -76.902669, -76.902108, -76.902379, -76.903238, -76.903326, -76.910241, -76.911672, -76.912037, -76.912075, -76.913331, -76.920141, -76.920395, -76.919422, -76.921463, -76.920104, 39.00678, 39.005313, 39.006175, 39.005963, 39.008832, 39.014213, 39.014658, 39.014932, 39.014476, 39.012985, 39.009887, 39.009236, 39.007292, 39.005241, 39.004856, 
39.00467, 39.003586, 39.000799, 39.001462, 38.99965, 38.998021, 38.997882, 38.99801, 38.998042, 38.998044, 39.002871, 39.003564, 39.00678)))"
24033803521,Census Tract 8035.21; Prince George's County; Maryland,B19013_001,166861,23453,"list(list(c(-76.854741, -76.84986, -76.848504, -76.847446, -76.84571, -76.841324, -76.838659, -76.837952, -76.834187, -76.832769, -76.828884, -76.828097, -76.82825, -76.823456, -76.820314, -76.82008, -76.819902, -76.817179, -76.824465, -76.828913, -76.83215, -76.836796, -76.838669, -76.844897, -76.848445, -76.851808, -76.853693, -76.854459, -76.854741, 38.930647, 38.930602, 38.931189, 38.936599, 38.936461, 38.93598, 38.934805, 38.934494, 38.932828, 38.932167, 38.930836, 38.930885, 38.929499, 38.928659, 
38.924253, 38.923396, 38.921097, 38.919258, 38.917118, 38.917217, 38.916629, 38.915118, 38.912833, 38.916245, 38.917166, 38.9172, 38.923611, 38.928235, 38.930647)))"
24033802407,Census Tract 8024.07; Prince George's County; Maryland,B19013_001,66116,7143,"list(list(c(-76.917128, -76.914588, -76.916487, -76.915781, -76.914865, -76.912758, -76.909477, -76.907328, -76.905241, -76.903593, -76.902645, -76.902108, -76.900767, -76.900154, -76.901005, -76.901502, -76.902792, -76.906566, -76.906992, -76.907382, -76.90764, -76.90803, -76.908334, -76.909062, -76.910348, -76.910866, -76.918858, -76.917128, 38.86145, 38.860563, 38.863972, 38.864984, 38.864235, 38.864863, 38.864656, 38.865411, 38.865138, 38.864165, 38.861063, 38.858859, 38.856342, 38.854928, 38.855358, 
38.855193, 38.854809, 38.853616, 38.853565, 38.853579, 38.853631, 38.853767, 38.853997, 38.853646, 38.853162, 38.853475, 38.860243, 38.86145)))"
24033800108,Census Tract 8001.08; Prince George's County; Maryland,B19013_001,95217,24191,"list(list(c(-76.86995, -76.867403, -76.862315, -76.859151, -76.858103, -76.855387, -76.850848, -76.854145, -76.857002, -76.857208, -76.858603, -76.861279, -76.865173, -76.870356, -76.86995, 39.096734, 39.096576, 39.098408, 39.099639, 39.099876, 39.099454, 39.097223, 39.094353, 39.091928, 39.091763, 39.092147, 39.092211, 39.093048, 39.093572, 39.096734)))"
24033801214,Census Tract 8012.14; Prince George's County; Maryland,B19013_001,93500,22955,"list(list(c(-76.890364, -76.888743, -76.882836, -76.879683, -76.87685, -76.864626, -76.864301, -76.86129, -76.861189, -76.861177, -76.864354, -76.86348, -76.857043, -76.856706, -76.851814, -76.853794, -76.853518, -76.852413, -76.851625, -76.848928, -76.84639, -76.842306, -76.841187, -76.839302, -76.836273, -76.843026, -76.84321, -76.842675, -76.843304, -76.84602, -76.847813, -76.850458, -76.855907, -76.866087, -76.86738, -76.870412, -76.876528, -76.879194, -76.881923, -76.884803, -76.887113, -76.887531, 
-76.889793, -76.888843, -76.890364, 38.78361, 38.783793, 38.783687, 38.782678, 38.782367, 38.782293, 38.784215, 38.785293, 38.785945, 38.786592, 38.788379, 38.788718, 38.789172, 38.795908, 38.798076, 38.801263, 38.80324, 38.804398, 38.806761, 38.805377, 38.804306, 38.801798, 38.799317, 38.798457, 38.794138, 38.787305, 38.786534, 38.785628, 38.785436, 38.783718, 38.783788, 38.782812, 38.779454, 38.776113, 38.775928, 38.7752, 38.771134, 38.770334, 38.769793, 38.768312, 38.774807, 38.775744, 38.778934, 
38.778959, 38.78361)))"
24033801707,Census Tract 8017.07; Prince George's County; Maryland,B19013_001,83523,19203,"list(list(c(-76.996395, -76.99294, -76.993762, -76.992094, -76.993793, -76.992989, -76.991144, -76.99056, -76.988031, -76.988347, -76.986696, -76.986033, -76.974464, -76.974317, -76.973677, -76.973235, -76.968644, -76.968386, -76.970463, -76.981222, -76.990468, -76.99052, -76.990973, -76.991626, -76.99241, -76.992547, -76.992956, -76.994309, -76.996198, -76.996395, 38.816519, 38.817257, 38.819074, 38.819565, 38.822832, 38.82451, 38.823899, 38.823483, 38.82046, 38.820343, 38.818483, 38.817063, 38.814163, 
38.813714, 38.811064, 38.810858, 38.811149, 38.810655, 38.808777, 38.807205, 38.806366, 38.807295, 38.808877, 38.809931, 38.811043, 38.811301, 38.811905, 38.813722, 38.814989, 38.816519)))"
24033801408,Census Tract 8014.08; Prince George's County; Maryland,B19013_001,82625,12086,"list(list(c(-76.980172, -76.973166, -76.970693, -76.965997, -76.962691, -76.959698, -76.958975, -76.958584, -76.957392, -76.95253, -76.945452, -76.948239, -76.952999, -76.953475, -76.954424, -76.96314, -76.964961, -76.969241, -76.971386, -76.972779, -76.970839, -76.967211, -76.970809, -76.976282, -76.980172, 38.800149, 38.805683, 38.805846, 38.804737, 38.805784, 38.805334, 38.805131, 38.804977, 38.804352, 38.804099, 38.802262, 38.799338, 38.797236, 38.796466, 38.794558, 38.793726, 38.792751, 38.791785, 
38.79041, 38.791965, 38.792183, 38.793706, 38.79953, 38.795894, 38.800149)))"
24033800413,Census Tract 8004.13; Prince George's County; Maryland,B19013_001,110581,13999,"list(list(c(-76.83767, -76.836116, -76.835994, -76.830891, -76.82742, -76.820683, -76.819595, -76.818036, -76.81626, -76.819049, -76.823646, -76.831657, -76.832317, -76.832813, -76.835085, -76.835706, -76.839043, -76.83767, 38.987235, 38.989633, 38.990913, 38.99107, 38.990847, 38.989538, 38.989145, 38.988316, 38.987299, 38.985875, 38.983472, 38.979285, 38.979909, 38.979664, 38.980947, 38.984636, 38.9858, 38.987235)))"
24033805906,Census Tract 8059.06; Prince George's County; Maryland,B19013_001,78026,7985,"list(list(c(-76.980435, -76.980261, -76.979606, -76.978098, -76.977278, -76.975756, -76.97194, -76.969783, -76.968814, -76.971017, -76.971903, -76.974909, -76.974203, -76.976918, -76.97911, -76.980464, -76.980435, 39.006946, 39.007201, 39.008161, 39.009808, 39.010947, 39.009619, 39.007512, 39.005922, 39.005006, 39.004634, 39.003216, 39.003595, 39.006713, 39.006833, 39.006335, 39.006903, 39.006946)))"
24033806712,Census Tract 8067.12; Prince George's County; Maryland,B19013_001,84132,29383,"list(list(c(-76.880908, -76.871597, -76.867425, -76.865176, -76.863743, -76.863121, -76.860465, -76.858523, -76.849925, -76.851227, -76.851422, -76.849964, -76.847821, -76.846127, -76.84293, -76.850011, -76.851247, -76.852858, -76.855462, -76.858382, -76.860016, -76.863072, -76.864349, -76.865717, -76.868728, -76.872602, -76.874327, -76.877676, -76.880908, 38.994903, 38.99793, 39.00054, 39.003033, 39.005663, 39.007224, 39.01468, 39.019895, 39.016366, 39.013489, 39.010483, 39.005091, 39.000003, 38.996941, 
38.992134, 38.990701, 38.990803, 38.991043, 38.99123, 38.991406, 38.991485, 38.991669, 38.991741, 38.991995, 38.993149, 38.993693, 38.994166, 38.994218, 38.994903)))"
24033800217,Census Tract 8002.17; Prince George's County; Maryland,B19013_001,106706,27550,"list(list(c(-76.859264, -76.857153, -76.854072, -76.851727, -76.848841, -76.849541, -76.849879, -76.847965, -76.847087, -76.847647, -76.845491, -76.843155, -76.84184, -76.840196, -76.839488, -76.839374, -76.838647, -76.842745, -76.846416, -76.850328, -76.850829, -76.850457, -76.852439, -76.853616, -76.853585, -76.859234, -76.861555, -76.859264, 39.051351, 39.053901, 39.055693, 39.054878, 39.058272, 39.058657, 39.060176, 39.062476, 39.066531, 39.067746, 39.068411, 39.070084, 39.06895, 39.066588, 39.063888, 
39.060181, 39.058711, 39.05013, 39.044152, 39.037058, 39.037249, 39.03871, 39.040681, 39.044163, 39.046922, 39.048529, 39.049497, 39.051351)))"
24033807500,Census Tract 8075; Prince George's County; Maryland,B19013_001,83816,11427,"list(list(c(-76.954763, -76.953214, -76.947483, -76.947594, -76.947734, -76.948393, -76.948519, -76.948631, -76.948499, -76.948481, -76.948302, -76.943895, -76.942611, -76.942637, -76.942811, -76.939439, -76.939736, -76.939906, -76.937038, -76.935659, -76.933999, -76.930179, -76.92939, -76.928749, -76.92861, -76.924982, -76.925196, -76.926222, -76.927449, -76.928511, -76.929325, -76.931687, -76.932858, -76.933748, -76.935783, -76.937876, -76.939174, -76.939683, -76.940305, -76.941818, -76.943561, 
-76.94559, -76.946516, -76.946611, -76.947058, -76.947537, -76.950031, -76.950994, -76.953251, -76.954038, -76.95635, -76.954763, 38.953261, 38.952949, 38.9533, 38.954831, 38.956759, 38.965887, 38.966057, 38.966133, 38.96631, 38.966431, 38.966428, 38.966108, 38.965869, 38.965726, 38.961419, 38.961511, 38.95947, 38.957967, 38.957932, 38.957896, 38.951599, 38.95207, 38.954203, 38.955176, 38.955441, 38.954386, 38.952479, 38.95108, 38.950163, 38.949017, 38.948016, 38.945072, 38.943923, 38.943246, 38.944092, 
38.944947, 38.945842, 38.945691, 38.945452, 38.944596, 38.943911, 38.944132, 38.944874, 38.944975, 38.945375, 38.945756, 38.946919, 38.947302, 38.948514, 38.948836, 38.949078, 38.953261)))"
24033800504,Census Tract 8005.04; Prince George's County; Maryland,B19013_001,145455,31165,"list(list(c(-76.744746, -76.741134, -76.741107, -76.741499, -76.737604, -76.731547, -76.728141, -76.727869, -76.725665, -76.719041, -76.713785, -76.709099, -76.705774, -76.705594, -76.704577, -76.703743, -76.702394, -76.700938, -76.698459, -76.698073, -76.698867, -76.702176, -76.702445, -76.701032, -76.701627, -76.704027, -76.703745, -76.702286, -76.699423, -76.699214, -76.698979, -76.696091, -76.695551, -76.694168, -76.693912, -76.714885, -76.717469, -76.71748, -76.717171, -76.722415, -76.72635, 
-76.727228, -76.733949, -76.736325, -76.737942, -76.743021, -76.743977, -76.744746, 38.971761, 38.976111, 38.976443, 38.97747, 38.978633, 38.980477, 38.982332, 38.982459, 38.983239, 38.984846, 38.986775, 38.986004, 38.988981, 38.988841, 38.988041, 38.987601, 38.986971, 38.985191, 38.983783, 38.982367, 38.981211, 38.979835, 38.97696, 38.976262, 38.973846, 38.972801, 38.971525, 38.970131, 38.969058, 38.96737, 38.962676, 38.959817, 38.959578, 38.956782, 38.955845, 38.955389, 38.955166, 38.9573, 38.963125, 
38.962721, 38.961517, 38.961477, 38.964125, 38.96393, 38.96391, 38.965112, 38.96683, 38.971761)))"
24033801004,Census Tract 8010.04; Prince George's County; Maryland,B19013_001,188269,46926,"list(list(c(-76.939318, -76.937827, -76.936574, -76.932898, -76.92996, -76.926953, -76.920865, -76.919595, -76.917695, -76.910094, -76.900798, -76.897564, -76.896148, -76.893746, -76.891925, -76.887873, -76.887725, -76.881511, -76.879202, -76.877941, -76.873766, -76.870181, -76.861038, -76.85999, -76.856283, -76.854703, -76.852891, -76.846539, -76.84528, -76.832819, -76.832621, -76.831247, -76.831044, -76.825831, -76.820773, -76.819576, -76.816574, -76.81037, -76.810542, -76.810416, -76.808136, -76.803791, 
-76.805173, -76.810131, -76.810782, -76.810276, -76.806754, -76.803181, -76.80281, -76.800023, -76.801931, -76.795448, -76.794645, -76.795645, -76.797239, -76.798583, -76.802907, -76.804355, -76.808011, -76.810757, -76.812349, -76.817172, -76.819189, -76.821031, -76.822436, -76.826289, -76.830679, -76.833936, -76.83501, -76.837467, -76.8376, -76.847712, -76.854784, -76.863739, -76.865488, -76.868828, -76.871352, -76.875936, -76.878679, -76.880559, -76.88281, -76.887347, -76.889241, -76.893887, -76.896963, 
-76.899016, -76.904545, -76.907325, -76.910091, -76.916157, -76.919131, -76.920797, -76.932701, -76.936248, -76.938659, -76.939318, 38.709355, 38.710452, 38.710305, 38.711673, 38.714009, 38.714967, 38.715171, 38.717914, 38.720214, 38.720914, 38.727967, 38.728817, 38.728012, 38.7274, 38.72991, 38.731093, 38.731452, 38.731249, 38.731443, 38.732497, 38.732598, 38.73414, 38.735311, 38.736473, 38.738008, 38.739958, 38.741148, 38.746196, 38.745584, 38.744418, 38.741486, 38.738791, 38.738533, 38.735444, 
38.739577, 38.740936, 38.745993, 38.756694, 38.754543, 38.751571, 38.750685, 38.74783, 38.746689, 38.745278, 38.744262, 38.742305, 38.73781, 38.735458, 38.735019, 38.733558, 38.72665, 38.722848, 38.719836, 38.719251, 38.716004, 38.714567, 38.712895, 38.712618, 38.710015, 38.709202, 38.707672, 38.706701, 38.70672, 38.708898, 38.709498, 38.70943, 38.708439, 38.708859, 38.708223, 38.71114, 38.713159, 38.696982, 38.697259, 38.695889, 38.696314, 38.699129, 38.700717, 38.701812, 38.702531, 38.703504, 38.704733, 
38.705802, 38.706478, 38.707327, 38.70713, 38.706524, 38.705911, 38.704014, 38.703395, 38.704428, 38.705808, 38.706941, 38.709037, 38.708951, 38.70783, 38.709355)))"
24033802406,Census Tract 8024.06; Prince George's County; Maryland,B19013_001,69148,15846,"list(list(c(-76.931292, -76.929944, -76.920438, -76.919687, -76.918858, -76.910866, -76.910348, -76.911803, -76.91857, -76.920015, -76.920259, -76.92271, -76.923356, -76.930325, -76.931897, -76.931292, 38.856274, 38.856481, 38.858691, 38.859572, 38.860243, 38.853475, 38.853162, 38.852757, 38.852064, 38.851705, 38.853311, 38.852793, 38.854277, 38.852407, 38.856169, 38.856274)))"
